pair,i,sign,kz,wd,hour_ny,sweep_min,mss,t_mss,mss_in_hour,fvg,cls_60,depth_60,swept_60,ce_60,inval_60,target_60,h1_dir,h1_directional,race_ph,race_ext1,race_open,ret_before,ret_any,sweep_depth_atr
USDJPY,7858,1,London,Thu,4,15,True,42.0,True,True,cont_no_retrace,0.13422818791953095,False,False,False,True,True,True,target,neither,target,False,False,0.16382252559712185
USDJPY,7863,1,NY_AM,Thu,9,3,True,30.0,True,True,cont_no_retrace,0.6280991735536161,False,False,False,True,True,True,target,neither,target,False,False,0.2295514511873098
USDJPY,7864,-1,NY_AM,Thu,10,0,True,5.0,True,True,retrace_cont,0.5333333333332702,True,True,True,False,False,False,fail,fail,target,True,True,0.060606060605919776
USDJPY,7928,-1,London,Tue,2,22,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,7930,-1,London,Tue,4,0,True,9.0,True,True,cont_no_retrace,0.12500000000012687,False,True,True,False,False,False,neither,neither,target,True,True,0.2784915043513383
USDJPY,7934,1,NY_AM,Tue,8,9,True,20.0,True,True,cont_no_retrace,0.13333333333301753,True,True,True,False,False,False,fail,fail,fail,True,True,0.3165467625897953
USDJPY,7935,1,NY_AM,Tue,9,2,True,33.0,True,True,retrace_cont,0.9624999999998268,True,True,True,False,False,False,fail,fail,fail,True,True,1.1132075471697345
USDJPY,7936,1,NY_AM,Tue,10,19,True,42.0,True,True,cont_no_retrace,0.04800000000000182,False,False,False,True,True,False,target,target,target,False,False,0.6880733944952899
USDJPY,7952,1,London,Wed,2,19,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,7953,1,London,Wed,3,7,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,7958,-1,NY_AM,Wed,8,18,True,36.0,True,True,cont_no_retrace,0.04878048780442154,False,True,True,False,False,False,neither,target,target,True,True,0.08820581356494796
USDJPY,7960,-1,NY_AM,Wed,10,19,True,50.0,True,True,cont_no_retrace,0.13461538461550024,True,True,True,False,False,False,fail,fail,fail,True,True,0.7616475354489539
USDJPY,7976,1,London,Thu,2,23,True,49.0,True,True,retrace_fail,4.172413793103966,True,True,True,False,False,False,fail,fail,fail,False,True,1.0573325286661512
USDJPY,7977,1,London,Thu,3,0,True,13.0,True,True,cont_no_retrace,0.38518518518515554,True,True,True,False,False,False,fail,fail,fail,True,True,0.8468216185942572
USDJPY,7978,1,London,Thu,4,1,True,19.0,True,True,cont_no_retrace,0.2307692307693242,False,False,False,True,True,False,target,target,target,False,False,1.1438356164383514
USDJPY,7982,1,NY_AM,Thu,8,0,True,56.0,True,True,retrace_cont,1.2394366197182591,True,True,True,False,False,False,fail,fail,fail,True,True,1.4173697270471233
USDJPY,7983,1,NY_AM,Thu,9,2,True,10.0,True,True,cont_no_retrace,0.011363636363691415,True,True,True,False,False,False,fail,target,target,False,True,0.09763101220385165
USDJPY,7984,1,NY_AM,Thu,10,6,True,19.0,True,True,cont_no_retrace,0.07109004739330556,False,False,False,False,True,False,neither,target,target,False,False,1.0916647425536792
USDJPY,8048,1,London,Tue,2,6,True,44.0,True,True,cont_no_retrace,0.14035087719318365,True,True,True,False,False,False,fail,target,fail,True,True,0.81923572348643
USDJPY,8049,1,London,Tue,3,3,True,37.0,True,True,cont_no_retrace,0.11333333333330176,True,True,True,False,False,False,fail,fail,fail,True,True,1.4528697109343056
USDJPY,8050,1,London,Tue,4,3,True,25.0,True,True,cont_no_retrace,0.22522522522523908,True,True,True,False,False,False,fail,fail,fail,True,True,1.2901678657074553
USDJPY,8054,-1,NY_AM,Tue,8,13,True,38.0,True,True,cont_no_retrace,0.3583333333333728,False,True,False,False,True,False,neither,target,target,True,True,0.13786112519003177
USDJPY,8055,1,NY_AM,Tue,9,0,True,6.0,True,True,cont_no_retrace,0.3263888888889204,True,True,True,False,True,True,fail,fail,target,True,True,0.36489836390672825
USDJPY,8056,-1,NY_AM,Tue,10,0,True,5.0,True,True,cont_no_retrace,0.02027027027017555,False,True,False,True,True,True,target,target,target,True,True,0.2429305912597034
USDJPY,8072,-1,London,Wed,2,3,True,8.0,True,True,retrace_cont,0.4423076923076818,True,True,True,False,False,False,fail,fail,target,True,True,0.13650284380920205
USDJPY,8073,-1,London,Wed,3,4,True,24.0,True,True,retrace_fail,3.3478260869556262,True,True,True,False,False,False,fail,fail,fail,True,True,0.3098591549296571
USDJPY,8074,-1,London,Wed,4,1,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,8078,-1,NY_AM,Wed,8,16,True,15.0,False,True,retrace_fail,0.9588014981273564,False,True,True,True,False,False,target,neither,target,False,True,0.16636408648292592
USDJPY,8079,1,NY_AM,Wed,9,15,True,18.0,True,True,retrace_cont,0.24404761904759084,False,True,True,False,False,False,neither,neither,target,True,True,0.3271426137331124
USDJPY,8080,1,NY_AM,Wed,10,23,True,46.0,True,True,cont_no_retrace,0.23979591836733435,True,True,True,True,False,False,fail,fail,fail,True,True,0.5932678821879062
USDJPY,8097,-1,London,Thu,3,13,True,39.0,True,True,retrace_cont,0.35185185185193957,True,True,True,False,False,False,fail,target,fail,True,True,0.8765149033737752
USDJPY,8098,-1,London,Thu,4,29,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,8102,-1,NY_AM,Thu,8,5,True,56.0,True,True,cont_no_retrace,0.13157894736901155,True,True,True,True,False,False,fail,target,fail,True,True,0.5128703254007
USDJPY,8103,1,NY_AM,Thu,9,30,True,50.0,True,True,cont_no_retrace,0.03886010362698173,False,True,True,True,True,False,target,neither,target,False,True,0.6084288713062465
USDJPY,8103,-1,NY_AM,Thu,9,15,True,29.0,True,True,retrace_fail,1.4806201550388127,True,True,True,True,False,False,target,fail,target,False,True,0.10463426449211774
USDJPY,8104,-1,NY_AM,Thu,10,12,True,20.0,True,True,cont_no_retrace,0.01578947368428611,False,False,False,False,True,False,neither,target,target,False,False,0.3896347174523335
USDJPY,8168,-1,London,Tue,2,6,True,9.0,True,True,cont_no_retrace,0.0,True,True,True,True,False,False,fail,fail,target,True,True,0.02313624678674269
USDJPY,8169,-1,London,Tue,3,0,True,5.0,True,True,cont_no_retrace,0.1923076923078745,False,True,True,False,True,False,neither,neither,target,True,True,0.18461538461538968
USDJPY,8170,-1,London,Tue,4,30,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,8174,1,NY_AM,Tue,8,0,True,12.0,True,True,cont_no_retrace,0.04597701149415149,True,True,True,False,True,False,fail,fail,target,True,True,0.20006668889611523
USDJPY,8175,1,NY_AM,Tue,9,3,True,13.0,True,True,cont_no_retrace,0.12195121951209367,True,True,True,False,False,False,fail,fail,fail,True,True,0.6205507051712394
USDJPY,8192,-1,London,Wed,2,0,True,20.0,True,True,cont_no_retrace,0.06521739130467019,True,True,True,False,False,False,fail,fail,target,True,True,0.013237727523316985
USDJPY,8193,1,London,Wed,3,27,True,30.0,True,True,cont_no_retrace,0.05555555555581872,False,False,False,True,True,False,target,target,target,False,False,0.020190689848475094
USDJPY,8193,-1,London,Wed,3,3,True,21.0,True,True,cont_no_retrace,0.13749999999997337,True,True,True,True,False,False,target,fail,target,False,True,0.04038137969714147
USDJPY,8194,-1,London,Wed,4,2,True,24.0,True,True,cont_no_retrace,0.09836065573774311,False,False,False,False,True,False,neither,neither,target,True,True,0.41844769403813514
USDJPY,8199,1,NY_AM,Wed,9,11,True,25.0,True,True,retrace_fail,16.144578313253362,True,True,True,False,False,False,fail,fail,fail,True,True,0.7384615384614232
USDJPY,8200,1,NY_AM,Wed,10,1,True,10.0,True,True,retrace_fail,1.77678571428578,True,True,True,False,False,False,fail,fail,fail,True,True,0.6745135719432519
USDJPY,8216,-1,London,Thu,2,0,True,45.0,True,True,retrace_cont,0.5090909090912098,True,True,True,False,False,False,fail,target,fail,True,True,0.5983827493261206
USDJPY,8217,-1,London,Thu,3,21,True,0.0,False,True,cont_no_retrace,0.338461538461636,True,True,True,False,False,False,fail,fail,fail,True,True,0.24028032704822883
USDJPY,8222,-1,NY_AM,Thu,8,3,True,32.0,True,True,cont_no_retrace,0.06451612903212497,False,True,True,True,False,False,target,target,target,True,True,0.24742268041235888
USDJPY,8223,1,NY_AM,Thu,9,18,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,8288,-1,London,Tue,2,20,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,8289,-1,London,Tue,3,1,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,8290,-1,London,Tue,4,8,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,8295,1,NY_AM,Tue,9,30,True,45.0,True,True,retrace_cont,0.46107784431136195,False,True,True,False,False,False,neither,neither,neither,True,True,3.332642487046747
USDJPY,8312,1,London,Wed,2,29,True,50.0,True,True,cont_no_retrace,0.033333333333491234,True,True,True,False,False,False,fail,fail,fail,True,True,0.2875816993464761
USDJPY,8313,1,London,Wed,3,12,True,22.0,True,True,retrace_fail,3.5692307692308836,True,True,True,False,False,False,fail,fail,target,True,True,0.02018502943640637
USDJPY,8314,1,London,Wed,4,0,True,6.0,True,True,cont_no_retrace,0.12048192771073611,False,False,False,False,True,False,neither,target,target,False,False,0.2670375521557168
USDJPY,8319,-1,NY_AM,Wed,9,0,True,19.0,True,True,cont_no_retrace,0.1785714285713198,False,False,False,False,True,False,neither,target,target,False,False,0.3176895306858
USDJPY,8336,-1,London,Thu,2,6,True,31.0,True,False,noFVG_cont,0.5,False,False,False,True,True,False,target,target,target,False,False,0.32531700918240014
USDJPY,8337,1,London,Thu,3,1,True,5.0,True,True,cont_no_retrace,0.0,True,True,False,False,True,False,fail,target,target,False,True,0.02076124567454473
USDJPY,8338,1,London,Thu,4,30,True,33.0,True,True,cont_no_retrace,0.0645161290323246,False,False,False,True,True,True,target,target,target,False,False,0.1713520749667455
USDJPY,8342,1,NY_AM,Thu,8,9,True,16.0,True,True,retrace_cont,0.8059701492536744,False,True,True,False,True,False,neither,neither,target,True,True,0.1865030674847145
USDJPY,8343,1,NY_AM,Thu,9,17,True,33.0,True,True,cont_no_retrace,0.1734104046242822,False,False,False,True,True,False,target,target,target,False,False,1.2368098159509706
USDJPY,8343,-1,NY_AM,Thu,9,1,True,5.0,True,True,retrace_cont,0.6666666666670176,True,True,True,True,False,False,target,target,target,True,True,0.009815950920292296
USDJPY,8344,-1,NY_AM,Thu,10,0,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,8408,1,London,Tue,2,3,True,33.0,True,True,retrace_cont,0.6626506024097334,False,True,False,False,True,False,neither,target,target,True,True,0.7229551451187356
USDJPY,8410,-1,London,Tue,4,0,True,14.0,True,True,cont_no_retrace,0.035294117647224045,False,False,False,True,False,False,target,target,target,False,False,0.24278949634092092
USDJPY,8414,-1,NY_AM,Tue,8,0,True,16.0,True,True,retrace_cont,0.962962962962807,True,True,True,False,False,False,fail,target,target,True,True,0.23793373336818213
USDJPY,8415,-1,NY_AM,Tue,9,16,True,6.0,False,True,retrace_cont,1.509090909090693,True,True,True,False,False,False,fail,fail,fail,True,True,1.2697027542949484
USDJPY,8416,-1,NY_AM,Tue,10,0,True,6.0,True,True,retrace_cont,1.509090909090693,True,True,True,False,True,False,fail,fail,target,True,True,0.01299404439638004
USDJPY,8433,-1,London,Wed,3,25,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,8434,-1,London,Wed,4,1,True,33.0,True,True,cont_no_retrace,0.1590909090909825,True,True,True,False,False,False,fail,fail,fail,True,True,0.723854289071656
USDJPY,8438,-1,NY_AM,Wed,8,1,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,8440,1,NY_AM,Wed,10,5,True,21.0,True,True,cont_no_retrace,0.028653295128914628,False,False,False,True,True,False,target,neither,target,False,False,2.3004291845493916
USDJPY,8440,-1,NY_AM,Wed,10,1,True,5.0,True,True,retrace_fail,1.5479797979798493,True,True,True,True,False,False,target,fail,target,False,True,0.2060085836909976
USDJPY,8456,-1,London,Thu,2,25,True,39.0,True,True,cont_no_retrace,0.0,True,True,False,False,False,False,fail,target,target,False,True,0.18925579102996215
USDJPY,8458,-1,London,Thu,4,19,True,23.0,True,False,noFVG_cont,0.32499999999948487,True,False,False,False,False,False,fail,fail,fail,False,False,0.0735502121641043
USDJPY,8462,-1,NY_AM,Thu,8,4,True,10.0,True,True,retrace_cont,0.5652173913046702,True,True,True,False,False,False,fail,fail,fail,True,True,0.04881769641483674
USDJPY,8463,1,NY_AM,Thu,9,30,True,58.0,True,True,retrace_cont,0.17213114754089387,False,True,False,False,False,False,neither,target,neither,True,True,0.8233169976786819
USDJPY,8463,-1,NY_AM,Thu,9,0,True,1.0,True,False,noFVG_cont,0.17857142857173672,False,False,False,True,True,True,target,target,target,False,False,0.006190353366034231
USDJPY,8535,1,NY_AM,Tue,9,1,True,20.0,True,True,cont_no_retrace,0.17808219178087525,True,True,True,False,False,False,fail,fail,fail,True,True,0.4477366255144849
USDJPY,8536,1,NY_AM,Tue,10,19,True,47.0,True,True,cont_no_retrace,0.28571428571424706,False,True,False,False,False,False,neither,target,target,True,True,1.4682675814751354
USDJPY,8552,-1,London,Wed,2,8,True,31.0,True,True,cont_no_retrace,0.06410256410250337,True,True,True,False,False,False,fail,fail,fail,True,True,1.0811583839828918
USDJPY,8553,-1,London,Wed,3,9,True,34.0,True,True,retrace_cont,0.36363636363652024,False,True,True,True,True,False,target,target,target,True,True,0.37357315807669106
USDJPY,8559,1,NY_AM,Wed,9,14,True,16.0,True,False,noFVG_cont,0.45614035087724547,True,False,False,False,False,False,fail,fail,target,False,False,0.20682797480949489
USDJPY,8560,1,NY_AM,Wed,10,4,True,40.0,True,True,cont_no_retrace,0.0,True,True,True,False,False,False,fail,target,fail,True,True,1.5776892430279332
USDJPY,8577,1,London,Thu,3,1,True,32.0,True,True,cont_no_retrace,0.25641025641037785,False,True,False,False,False,False,neither,neither,neither,True,True,0.6045474810521497
USDJPY,8582,1,NY_AM,Thu,8,0,True,17.0,True,True,cont_no_retrace,0.2631578947366256,False,True,True,False,False,False,neither,neither,target,True,True,0.5774114502116424
USDJPY,8649,1,London,Tue,3,0,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,8650,1,London,Tue,4,0,True,11.0,True,True,cont_no_retrace,0.125,False,False,False,True,True,False,target,target,target,False,False,0.387543252595031
USDJPY,8654,-1,NY_AM,Tue,8,0,True,43.0,True,False,noFVG_cont,0.26666666666698247,False,False,False,False,False,False,neither,target,neither,False,False,0.872600349040121
USDJPY,8672,-1,London,Wed,2,9,True,0.0,False,True,cont_no_retrace,0.07865168539331584,False,False,False,True,False,False,target,target,target,False,False,0.67605633802819
USDJPY,8673,1,London,Wed,3,24,True,31.0,True,True,cont_no_retrace,0.12121212121178193,True,True,True,False,False,False,fail,fail,fail,False,True,0.18575851393192974
USDJPY,8674,1,London,Wed,4,30,True,36.0,True,True,retrace_cont,0.22222222222197158,False,False,False,True,True,True,target,target,target,True,True,0.11114541525173023
USDJPY,8678,1,NY_AM,Wed,8,14,True,21.0,True,True,cont_no_retrace,0.06666666666603507,True,True,True,False,False,False,fail,fail,fail,True,True,0.3692307692307827
USDJPY,8679,1,NY_AM,Wed,9,6,True,12.0,True,True,cont_no_retrace,0.17142857142859463,True,True,True,False,False,False,fail,fail,target,True,True,0.007866273353036609
USDJPY,8680,1,NY_AM,Wed,10,1,True,5.0,True,True,cont_no_retrace,0.16666666666666666,False,True,False,True,True,True,target,target,target,True,True,0.024008002667670753
USDJPY,8680,-1,NY_AM,Wed,10,18,True,56.0,True,True,retrace_cont,2.8529411764706865,True,True,True,False,False,False,fail,fail,fail,True,True,0.632210736912373
USDJPY,8696,-1,London,Thu,2,1,True,12.0,True,True,retrace_cont,1.43478260869533,True,True,True,False,False,False,fail,fail,target,True,True,0.1505292042335545
USDJPY,8697,-1,London,Thu,3,0,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,8698,1,London,Thu,4,20,True,56.0,True,True,cont_no_retrace,0.12173913043485998,True,True,True,False,False,False,fail,fail,fail,True,True,1.4886839899413238
USDJPY,8698,-1,London,Thu,4,4,True,12.0,True,True,cont_no_retrace,0.05263157894760461,False,False,False,True,True,False,target,target,target,False,False,0.08046940486179362
USDJPY,8702,-1,NY_AM,Thu,8,16,True,0.0,False,True,retrace_cont,1.390243902439185,True,True,True,True,True,False,fail,fail,target,True,True,0.06933553446146179
USDJPY,8703,1,NY_AM,Thu,9,0,True,10.0,True,True,cont_no_retrace,0.22368421052628135,True,True,True,True,False,False,target,fail,target,False,True,0.2718120805367816
USDJPY,8703,-1,NY_AM,Thu,9,14,True,27.0,True,True,retrace_cont,0.6315789473682636,False,True,False,True,True,True,target,target,target,False,True,0.32214765100682086
USDJPY,8704,1,NY_AM,Thu,10,0,True,13.0,True,True,cont_no_retrace,0.03797468354430494,False,True,False,False,False,False,neither,neither,target,True,True,4.062466343564943
USDJPY,8768,-1,London,Tue,2,12,True,41.0,True,True,cont_no_retrace,0.46153846153849515,False,False,False,True,False,False,target,target,target,False,False,0.2762718158188482
USDJPY,8769,1,London,Tue,3,6,True,55.0,True,True,cont_no_retrace,0.13888888888902048,True,True,True,False,False,False,fail,fail,fail,True,True,0.7685719605287713
USDJPY,8770,1,London,Tue,4,12,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
USDJPY,8774,-1,NY_AM,Tue,8,14,True,28.0,True,True,retrace_cont,0.6071428571428934,False,True,True,True,True,True,target,target,target,True,True,0.03803486529309698
USDJPY,8775,1,NY_AM,Tue,9,20,True,26.0,True,True,retrace_cont,1.2083333333331359,True,True,True,True,True,True,fail,fail,fail,True,True,0.28356080668157174
USDJPY,8775,-1,NY_AM,Tue,9,30,True,3.0,False,True,cont_no_retrace,0.34615384615390504,False,False,False,False,False,False,neither,target,neither,False,False,1.9409248319414434
