hour,wd,target,directional,body_atr,target_2h,prev_hour,prev_2h,prev_session,prev_day,prev_hour_body_atr,prev_hour_swept,open_vs_day_open,open_vs_midnight,open_vs_session_mid,agree_hour_session,prev_hour_closed_outside,pair
9,Wed,1.0,False,0.34185820653933396,1.0,1.0,-1.0,-1.0,1.0,0.22531563612829542,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Thu,1.0,False,0.22135922330099994,1.0,-1.0,-1.0,-1.0,-1.0,0.2563106796116501,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Thu,-1.0,True,1.5332329533232552,-1.0,-1.0,-1.0,1.0,-1.0,0.5833512583350512,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Tue,-1.0,False,0.2989619377161802,-1.0,1.0,-1.0,-1.0,1.0,0.08304498269894918,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Tue,1.0,False,0.4013651877133801,1.0,-1.0,-1.0,-1.0,1.0,0.3686006825938945,0,1.0,1.0,1.0,-1.0,0,EURUSD
3,Wed,-1.0,True,0.9053380782916912,-1.0,-1.0,1.0,-1.0,1.0,0.4014234875444649,1,1.0,-1.0,1.0,-1.0,0,EURUSD
9,Wed,-1.0,False,0.5798773891092365,-1.0,-1.0,-1.0,-1.0,1.0,0.22502704651995634,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Thu,1.0,False,0.3626242544732154,-1.0,-1.0,-1.0,1.0,-1.0,0.9733598409543199,0,-1.0,1.0,1.0,0.0,0,EURUSD
9,Thu,-1.0,True,4.182572614107979,-1.0,-1.0,-1.0,-1.0,-1.0,0.6672199170124149,0,-1.0,1.0,1.0,-1.0,0,EURUSD
3,Tue,1.0,False,0.3529411764706678,1.0,1.0,1.0,1.0,1.0,0.4033613445378527,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
9,Tue,-1.0,False,0.42553191489357683,-1.0,-1.0,-1.0,1.0,1.0,0.3148936170212657,0,-1.0,-1.0,1.0,0.0,0,EURUSD
3,Wed,1.0,True,1.1348383160463096,-1.0,-1.0,1.0,1.0,1.0,0.4173276388041131,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Wed,1.0,False,0.9211356466876899,1.0,1.0,1.0,-1.0,1.0,0.5741324921135323,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Thu,1.0,True,0.4566596194503475,1.0,1.0,1.0,1.0,-1.0,0.07610993657512832,0,-1.0,1.0,-1.0,1.0,0,EURUSD
9,Thu,-1.0,True,0.9864077669901951,-1.0,-1.0,-1.0,1.0,-1.0,0.13203883495145838,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Tue,-1.0,True,0.33773693279715916,-1.0,-1.0,-1.0,-1.0,-1.0,0.46869615163699885,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Tue,1.0,False,0.3676522978268072,-1.0,-1.0,-1.0,-1.0,-1.0,0.974706091913019,1,1.0,1.0,1.0,-1.0,0,EURUSD
3,Wed,-1.0,False,0.06073752711498097,1.0,-1.0,-1.0,-1.0,-1.0,0.18221258134494292,1,1.0,1.0,1.0,-1.0,0,EURUSD
9,Wed,1.0,False,0.5121707235744971,1.0,-1.0,1.0,1.0,-1.0,0.6082027342448152,0,1.0,-1.0,-1.0,0.0,0,EURUSD
3,Thu,-1.0,True,1.8443033745405415,-1.0,-1.0,-1.0,1.0,-1.0,0.5693284330103395,-1,-1.0,1.0,-1.0,0.0,0,EURUSD
9,Thu,1.0,False,0.2597765363128784,-1.0,-1.0,-1.0,-1.0,-1.0,0.5279329608937822,0,1.0,1.0,1.0,-1.0,0,EURUSD
3,Tue,-1.0,True,1.1245085190039532,-1.0,-1.0,1.0,1.0,-1.0,0.5740498034076894,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Tue,1.0,False,0.2865916069601374,1.0,-1.0,-1.0,-1.0,-1.0,0.12282497441135758,0,1.0,1.0,1.0,-1.0,0,EURUSD
3,Wed,1.0,True,1.0816901408449495,1.0,1.0,-1.0,1.0,1.0,0.07511737089200807,-1,-1.0,1.0,-1.0,1.0,0,EURUSD
9,Wed,-1.0,False,0.206349206349142,1.0,-1.0,-1.0,1.0,1.0,0.3492063492063352,0,-1.0,1.0,1.0,0.0,0,EURUSD
3,Thu,-1.0,False,0.5700903312144485,-1.0,1.0,-1.0,1.0,1.0,0.32920709267315484,0,-1.0,1.0,-1.0,1.0,0,EURUSD
9,Thu,1.0,False,0.5346534653464637,1.0,-1.0,-1.0,-1.0,1.0,0.14427157001414906,0,-1.0,1.0,1.0,-1.0,0,EURUSD
3,Tue,1.0,False,0.6872017353580396,1.0,-1.0,-1.0,-1.0,-1.0,1.1245119305856728,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Tue,-1.0,False,0.1747572815534661,-1.0,-1.0,-1.0,-1.0,-1.0,0.49514563106797427,0,1.0,1.0,1.0,-1.0,0,EURUSD
3,Wed,-1.0,False,0.40527182866558825,-1.0,1.0,1.0,1.0,-1.0,0.4448105436573904,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
9,Wed,1.0,False,0.054719562243617514,1.0,-1.0,-1.0,-1.0,-1.0,0.3392612859097482,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Thu,-1.0,True,0.7341430499325249,-1.0,1.0,1.0,-1.0,1.0,0.29149797570872815,0,1.0,-1.0,1.0,0.0,0,EURUSD
9,Thu,1.0,True,1.4841960604674334,1.0,-1.0,-1.0,-1.0,1.0,0.07695831424646493,1,1.0,1.0,1.0,-1.0,0,EURUSD
3,Tue,-1.0,False,0.053523639607606005,-1.0,-1.0,-1.0,1.0,1.0,0.8563782337197945,0,-1.0,1.0,1.0,0.0,0,EURUSD
9,Tue,-1.0,False,0.11210191082785598,1.0,-1.0,-1.0,-1.0,1.0,1.936305732484111,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Wed,1.0,False,0.2597603401624056,-1.0,-1.0,-1.0,-1.0,1.0,0.15771163509857397,1,1.0,1.0,1.0,-1.0,0,EURUSD
9,Wed,1.0,False,0.22205773501117668,1.0,-1.0,-1.0,1.0,1.0,0.5329385640265873,0,1.0,1.0,-1.0,0.0,0,EURUSD
3,Thu,-1.0,False,0.05654450261775229,-1.0,-1.0,-1.0,1.0,-1.0,0.28272251308890095,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Thu,1.0,True,1.4628344895935874,1.0,-1.0,-1.0,-1.0,-1.0,2.5688800792863256,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Tue,-1.0,True,1.2959604286891502,-1.0,1.0,1.0,1.0,-1.0,0.3759274525967018,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
9,Tue,-1.0,True,1.096200485044546,-1.0,1.0,1.0,-1.0,-1.0,0.2910266774454032,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Wed,1.0,False,0.16389244558252244,-1.0,-1.0,-1.0,1.0,-1.0,0.09218950064012624,0,-1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,1.0,True,1.485450346420167,1.0,-1.0,-1.0,1.0,-1.0,1.917782909930672,1,1.0,1.0,1.0,0.0,-1,EURUSD
3,Thu,1.0,True,1.3875338753386521,1.0,1.0,-1.0,1.0,1.0,0.10840108401082467,0,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Thu,-1.0,True,1.5526427061308736,1.0,1.0,1.0,1.0,1.0,0.4871035940801459,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Tue,-1.0,False,0.5744125326368965,1.0,1.0,-1.0,-1.0,1.0,0.7937336814622391,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Tue,-1.0,False,0.04794246903725638,-1.0,1.0,1.0,1.0,1.0,2.8957251298441964,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Wed,-1.0,True,0.6854082998660952,-1.0,1.0,1.0,-1.0,1.0,0.19277108433718323,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Wed,1.0,False,0.39560439560458427,1.0,-1.0,-1.0,-1.0,1.0,0.5754245754243417,0,1.0,-1.0,1.0,-1.0,0,EURUSD
3,Thu,1.0,True,1.6555183946487473,1.0,1.0,1.0,-1.0,1.0,2.578595317725919,-1,-1.0,-1.0,-1.0,0.0,1,EURUSD
9,Thu,1.0,False,0.625780389276521,1.0,-1.0,1.0,1.0,1.0,0.2203452074918099,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Tue,1.0,False,0.13514781792573766,-1.0,-1.0,-1.0,1.0,-1.0,0.3266072266540327,0,-1.0,1.0,1.0,0.0,0,EURUSD
9,Tue,1.0,False,0.2540266912102425,-1.0,1.0,1.0,-1.0,-1.0,0.5301426599171771,0,-1.0,1.0,-1.0,0.0,0,EURUSD
3,Wed,-1.0,False,0.8033472803346086,-1.0,-1.0,-1.0,1.0,-1.0,0.5623430962341814,-1,-1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,-1.0,True,1.5434373824746985,-1.0,-1.0,-1.0,-1.0,-1.0,0.4874012786761784,0,1.0,1.0,1.0,-1.0,0,EURUSD
3,Thu,1.0,False,0.100139082058332,1.0,-1.0,1.0,-1.0,-1.0,0.008344923504922764,0,1.0,-1.0,1.0,-1.0,0,EURUSD
9,Thu,1.0,False,0.620616365568472,-1.0,1.0,1.0,-1.0,-1.0,1.4367693942614328,0,1.0,-1.0,-1.0,0.0,0,EURUSD
3,Tue,1.0,False,0.5893310753598684,1.0,1.0,1.0,-1.0,1.0,0.4165961049957729,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Tue,1.0,False,0.7987169206093262,1.0,1.0,1.0,1.0,1.0,1.2894947874898326,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Wed,-1.0,False,0.490207050923417,-1.0,-1.0,-1.0,1.0,1.0,0.4700615556798602,0,-1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,1.0,True,1.7875210792579022,1.0,-1.0,-1.0,-1.0,1.0,1.3558178752106989,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Thu,1.0,False,0.052079566003572865,-1.0,-1.0,-1.0,-1.0,1.0,0.04339963833643921,1,1.0,1.0,1.0,-1.0,0,EURUSD
9,Thu,-1.0,False,0.02923264311812409,-1.0,1.0,1.0,-1.0,1.0,1.169305724725829,-1,-1.0,1.0,-1.0,0.0,0,EURUSD
3,Tue,-1.0,False,0.23863636363616042,-1.0,1.0,1.0,1.0,1.0,0.3522727272725114,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Tue,1.0,False,0.024857586742506498,-1.0,-1.0,1.0,1.0,1.0,0.03728638011389773,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Wed,1.0,False,0.28133453561758776,1.0,-1.0,-1.0,1.0,1.0,0.183949504057709,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Wed,-1.0,False,0.43233743409468123,-1.0,1.0,1.0,1.0,1.0,0.35852372583479647,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
3,Thu,1.0,True,1.2909260991580367,1.0,1.0,1.0,-1.0,1.0,0.8306828811973149,0,1.0,-1.0,-1.0,0.0,0,EURUSD
9,Thu,1.0,False,0.5355789473685554,1.0,-1.0,-1.0,1.0,1.0,0.5355789473685554,1,1.0,-1.0,1.0,0.0,0,EURUSD
3,Tue,1.0,False,0.5531514581372153,1.0,-1.0,-1.0,1.0,-1.0,0.4402634054561356,0,-1.0,1.0,1.0,0.0,0,EURUSD
9,Tue,1.0,False,0.34389926183233654,-1.0,-1.0,-1.0,-1.0,-1.0,0.3230568823274376,1,1.0,1.0,1.0,-1.0,0,EURUSD
3,Wed,1.0,False,0.4584629053753185,-1.0,1.0,1.0,1.0,-1.0,1.3647267880941365,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
9,Wed,1.0,False,0.3181617322138445,1.0,1.0,1.0,1.0,-1.0,0.07423773751658726,0,-1.0,-1.0,1.0,1.0,0,EURUSD
3,Thu,1.0,False,0.3065239903350054,1.0,1.0,1.0,-1.0,1.0,0.38108387987584824,0,1.0,-1.0,1.0,0.0,0,EURUSD
9,Thu,1.0,False,0.5423271500842802,1.0,1.0,1.0,1.0,1.0,1.1413153456999496,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Tue,1.0,False,0.17281728172811173,1.0,-1.0,1.0,-1.0,1.0,0.03240324032400596,1,-1.0,-1.0,1.0,-1.0,0,EURUSD
9,Tue,1.0,True,2.2118546845125335,-1.0,-1.0,1.0,1.0,1.0,0.20191204588900524,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Wed,1.0,False,0.36779047088314215,1.0,1.0,-1.0,-1.0,-1.0,0.20061298411826653,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,1.0,True,0.6499708794407975,1.0,1.0,1.0,1.0,-1.0,0.34944670937678113,-1,1.0,-1.0,-1.0,1.0,1,EURUSD
3,Thu,-1.0,False,0.1476014760146352,-1.0,-1.0,-1.0,1.0,-1.0,1.0135301353014416,0,1.0,1.0,1.0,0.0,-1,EURUSD
9,Thu,-1.0,True,1.1339320577900753,-1.0,1.0,1.0,-1.0,-1.0,3.092541975790585,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Tue,1.0,True,0.6025531914894692,1.0,1.0,1.0,1.0,1.0,0.7659574468083321,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Tue,-1.0,False,0.5357585779247538,-1.0,-1.0,-1.0,1.0,1.0,1.4683753617196629,0,-1.0,1.0,1.0,0.0,0,EURUSD
3,Wed,1.0,True,1.033112582781389,1.0,-1.0,-1.0,1.0,1.0,1.0927152317881814,0,1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,-1.0,False,0.4982698961938083,-1.0,1.0,-1.0,-1.0,1.0,0.10380622837369086,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Tue,-1.0,False,0.3162939297124046,-1.0,-1.0,-1.0,1.0,1.0,0.7955271565496262,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Tue,-1.0,False,0.010820559062289167,-1.0,1.0,-1.0,-1.0,1.0,0.1947700631200037,1,1.0,1.0,1.0,0.0,0,EURUSD
3,Wed,-1.0,True,1.6686390532543451,-1.0,-1.0,-1.0,-1.0,-1.0,0.0355029585801145,1,1.0,-1.0,1.0,-1.0,0,EURUSD
9,Wed,-1.0,True,1.1786621507197812,1.0,-1.0,-1.0,1.0,-1.0,1.3615580016936024,0,1.0,-1.0,-1.0,0.0,0,EURUSD
3,Tue,-1.0,False,0.06385404789055009,-1.0,-1.0,1.0,1.0,1.0,0.6567844925884284,-1,-1.0,1.0,-1.0,0.0,0,EURUSD
9,Tue,-1.0,False,0.17227049489980878,-1.0,1.0,1.0,-1.0,1.0,0.8794862108046153,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Wed,1.0,False,0.28818011257043685,1.0,-1.0,-1.0,1.0,-1.0,1.323827392120113,1,1.0,1.0,1.0,0.0,-1,EURUSD
9,Wed,1.0,False,0.4792176039118494,-1.0,1.0,1.0,-1.0,-1.0,0.37163814180932675,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Thu,-1.0,True,0.8649811726736645,-1.0,-1.0,-1.0,1.0,-1.0,0.43894566971489124,0,-1.0,1.0,-1.0,0.0,0,EURUSD
9,Thu,1.0,False,0.2513781697903956,1.0,-1.0,-1.0,-1.0,-1.0,1.415656008820122,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Tue,1.0,False,0.5275862068965651,1.0,1.0,1.0,-1.0,1.0,0.5482758620691145,0,1.0,1.0,-1.0,0.0,0,EURUSD
9,Tue,-1.0,False,0.4586666666665977,-1.0,1.0,-1.0,-1.0,1.0,1.4293333333334766,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Wed,1.0,False,0.1462140992167447,1.0,-1.0,1.0,1.0,-1.0,0.3237597911227587,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Wed,1.0,True,0.6507004066879238,1.0,-1.0,1.0,1.0,-1.0,1.051965657478445,0,-1.0,-1.0,1.0,0.0,0,EURUSD
3,Thu,1.0,False,0.2427745664737833,1.0,-1.0,-1.0,-1.0,1.0,0.48554913294782326,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Thu,-1.0,False,0.056206088993094656,1.0,-1.0,-1.0,-1.0,1.0,2.4056206088994094,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Tue,1.0,True,2.9533540648602594,1.0,1.0,1.0,1.0,1.0,2.1643713904931072,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
9,Tue,-1.0,True,1.0898770104068738,-1.0,1.0,-1.0,1.0,1.0,0.5903500473036812,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
3,Wed,-1.0,False,0.421746293245451,-1.0,-1.0,-1.0,-1.0,1.0,0.421746293245451,1,1.0,1.0,1.0,-1.0,0,EURUSD
9,Wed,-1.0,True,1.187878787878861,-1.0,1.0,1.0,1.0,1.0,0.3636363636364153,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Thu,-1.0,False,0.10935601458087138,1.0,1.0,1.0,1.0,-1.0,0.14580801944105393,0,-1.0,1.0,-1.0,1.0,0,EURUSD
9,Thu,1.0,False,0.41685429398519774,1.0,1.0,1.0,1.0,-1.0,0.7719523962689927,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Tue,-1.0,False,0.19699042407658526,1.0,-1.0,-1.0,-1.0,1.0,0.5384404924760872,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Tue,1.0,True,1.2503793626708282,1.0,-1.0,1.0,1.0,1.0,0.3034901365705305,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Wed,-1.0,False,0.4206500956023335,-1.0,-1.0,-1.0,-1.0,1.0,0.16061185468454586,-1,1.0,1.0,1.0,-1.0,0,EURUSD
9,Wed,1.0,False,0.1772470144563046,-1.0,-1.0,-1.0,-1.0,1.0,0.8409805153991817,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Thu,-1.0,False,0.2341463414635034,-1.0,-1.0,-1.0,1.0,-1.0,0.44227642276423484,-1,-1.0,1.0,-1.0,0.0,0,EURUSD
9,Thu,1.0,True,0.6216921356690226,-1.0,-1.0,1.0,-1.0,-1.0,0.22363026462911983,0,-1.0,1.0,1.0,-1.0,0,EURUSD
3,Tue,-1.0,False,0.15221987315011673,-1.0,1.0,1.0,1.0,-1.0,0.07610993657498795,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Tue,-1.0,False,0.35365501300202723,1.0,-1.0,1.0,-1.0,-1.0,0.03467206009831042,0,-1.0,1.0,1.0,-1.0,0,EURUSD
3,Wed,-1.0,False,0.26348078785921697,-1.0,1.0,-1.0,1.0,1.0,0.18598643848886914,0,-1.0,1.0,-1.0,1.0,0,EURUSD
9,Wed,-1.0,False,0.6183953033268567,-1.0,1.0,1.0,-1.0,1.0,0.06262230919753976,0,-1.0,1.0,-1.0,0.0,0,EURUSD
3,Thu,1.0,False,0.3385959019147535,-1.0,1.0,1.0,-1.0,-1.0,0.6933154182063234,0,1.0,-1.0,-1.0,0.0,0,EURUSD
9,Thu,-1.0,True,1.0834686586554139,-1.0,1.0,1.0,1.0,-1.0,0.94316336472876,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Tue,1.0,False,0.048435923309926104,1.0,1.0,1.0,-1.0,1.0,0.44399596367309774,0,1.0,-1.0,-1.0,0.0,0,EURUSD
9,Tue,1.0,False,0.7451381780961811,1.0,1.0,1.0,-1.0,1.0,1.0399181166836233,1,1.0,1.0,-1.0,0.0,0,EURUSD
3,Wed,1.0,False,0.07879185817464736,1.0,1.0,-1.0,1.0,-1.0,0.2206172028890826,0,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Wed,-1.0,False,0.11192072282129348,-1.0,-1.0,-1.0,-1.0,-1.0,2.693092392888355,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Thu,1.0,True,0.43838604143944493,1.0,1.0,1.0,-1.0,-1.0,0.8047982551798353,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Thu,-1.0,False,0.13784301212513295,1.0,1.0,1.0,1.0,-1.0,0.9112954690491594,0,-1.0,-1.0,-1.0,1.0,0,EURUSD
3,Tue,1.0,True,1.1605970149253533,1.0,-1.0,-1.0,-1.0,-1.0,1.576119402984918,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Tue,1.0,False,0.1798715203426494,-1.0,-1.0,-1.0,-1.0,-1.0,0.680942184154071,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Wed,-1.0,False,0.3494176372710612,1.0,-1.0,-1.0,-1.0,1.0,0.9683860232944133,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Wed,-1.0,True,0.8422791081750669,-1.0,-1.0,-1.0,-1.0,1.0,1.5953757225434395,0,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Thu,1.0,False,0.0390243902437235,-1.0,1.0,1.0,1.0,-1.0,0.24390243902446332,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Thu,-1.0,True,1.331189710610847,-1.0,-1.0,-1.0,-1.0,-1.0,0.3762057877814521,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Tue,1.0,False,0.3842049092848138,1.0,-1.0,-1.0,-1.0,-1.0,0.08537886872997968,0,1.0,-1.0,1.0,-1.0,0,EURUSD
9,Tue,1.0,False,0.11021814006879081,1.0,-1.0,-1.0,1.0,-1.0,0.8266360505165429,1,1.0,-1.0,1.0,0.0,0,EURUSD
3,Wed,-1.0,True,0.7179487179486226,-1.0,-1.0,-1.0,1.0,-1.0,0.8512820512821431,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Wed,1.0,True,1.2975734355045516,1.0,-1.0,-1.0,-1.0,-1.0,1.2669220945084096,0,-1.0,1.0,1.0,-1.0,0,EURUSD
3,Thu,-1.0,True,1.3832258064517624,-1.0,-1.0,-1.0,1.0,1.0,0.2890322580645816,1,-1.0,1.0,1.0,0.0,0,EURUSD
9,Thu,1.0,False,0.6273814798406053,-1.0,-1.0,1.0,-1.0,1.0,0.24457244129370728,0,1.0,1.0,-1.0,-1.0,0,EURUSD
3,Tue,-1.0,True,1.0890322580645506,-1.0,-1.0,-1.0,-1.0,-1.0,1.3006451612903693,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Tue,-1.0,True,1.1330049261083772,-1.0,-1.0,-1.0,-1.0,-1.0,1.1034482758620965,0,1.0,1.0,1.0,-1.0,0,EURUSD
3,Wed,-1.0,True,0.7252625760088821,-1.0,1.0,1.0,0.0,-1.0,0.22111663902716047,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Wed,-1.0,False,0.282041865589411,1.0,1.0,-1.0,1.0,-1.0,0.030848329048849474,0,-1.0,-1.0,-1.0,1.0,0,EURUSD
3,Thu,-1.0,False,0.3542642924085722,1.0,-1.0,1.0,-1.0,1.0,0.11246485473288403,0,1.0,1.0,1.0,-1.0,0,EURUSD
9,Thu,1.0,False,0.299653179190743,-1.0,-1.0,-1.0,1.0,1.0,1.2763005780346646,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Tue,1.0,True,1.2945677123183041,1.0,1.0,1.0,-1.0,1.0,0.5554705432287365,-1,1.0,-1.0,-1.0,0.0,0,EURUSD
9,Tue,-1.0,False,0.1226241569589615,1.0,-1.0,-1.0,1.0,1.0,0.21091354996930925,0,-1.0,-1.0,1.0,0.0,0,EURUSD
3,Wed,-1.0,True,0.9832625530852209,-1.0,1.0,-1.0,1.0,-1.0,0.011991006745019647,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Wed,1.0,True,0.5442312484425326,-1.0,-1.0,-1.0,-1.0,-1.0,0.7116870171941219,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Thu,1.0,False,0.2062168309325295,-1.0,1.0,1.0,-1.0,-1.0,0.5094768764216385,0,1.0,-1.0,-1.0,0.0,0,EURUSD
9,Thu,-1.0,False,0.9122606458988628,-1.0,-1.0,-1.0,1.0,-1.0,1.1934838525293427,1,1.0,-1.0,1.0,0.0,-1,EURUSD
3,Tue,1.0,True,0.8240887480190866,1.0,1.0,-1.0,-1.0,1.0,0.13312202852617963,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Tue,1.0,False,0.39862905351973077,1.0,1.0,1.0,1.0,1.0,1.044028473503796,0,-1.0,-1.0,-1.0,1.0,0,EURUSD
3,Wed,-1.0,True,1.2891891891891798,-1.0,-1.0,1.0,1.0,1.0,0.2594594594593602,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Wed,1.0,False,0.5681381957773256,1.0,-1.0,-1.0,1.0,1.0,3.0172744721689124,1,1.0,1.0,1.0,0.0,-1,EURUSD
3,Thu,-1.0,True,0.7137954701440545,-1.0,-1.0,-1.0,1.0,-1.0,0.04392587508583674,0,-1.0,1.0,1.0,0.0,0,EURUSD
9,Thu,1.0,True,1.6628805088596097,1.0,1.0,1.0,1.0,-1.0,0.4034529759200166,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
3,Tue,1.0,True,0.6061506462635613,-1.0,1.0,1.0,-1.0,1.0,0.2959441390581243,0,1.0,-1.0,1.0,0.0,0,EURUSD
9,Tue,-1.0,False,0.3448413490321529,1.0,-1.0,-1.0,1.0,1.0,0.22989423268810194,0,1.0,-1.0,1.0,0.0,0,EURUSD
3,Wed,1.0,False,0.07049254405782064,1.0,1.0,-1.0,-1.0,-1.0,0.22774514234076243,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,-1.0,True,1.0374157564489654,-1.0,-1.0,-1.0,1.0,-1.0,0.7920055775040477,1,1.0,1.0,1.0,0.0,0,EURUSD
3,Thu,-1.0,True,0.8782978723402723,-1.0,1.0,-1.0,-1.0,-1.0,0.5991489361701996,1,-1.0,1.0,-1.0,0.0,0,EURUSD
9,Thu,1.0,False,0.5171192443920577,1.0,1.0,-1.0,-1.0,-1.0,0.7579693034239404,1,1.0,1.0,1.0,0.0,0,EURUSD
3,Tue,1.0,True,0.5888125613346515,1.0,-1.0,-1.0,1.0,0.0,0.3846908734053707,0,-1.0,1.0,1.0,0.0,0,EURUSD
9,Tue,1.0,True,0.867737948083959,1.0,1.0,1.0,-1.0,0.0,2.402966625463423,0,-1.0,-1.0,-1.0,0.0,1,EURUSD
3,Wed,1.0,True,1.3663803680982087,1.0,1.0,1.0,1.0,1.0,0.14134969325154334,0,-1.0,1.0,-1.0,1.0,0,EURUSD
9,Wed,-1.0,False,0.15145368492227607,1.0,1.0,1.0,1.0,1.0,0.4056795131845994,0,-1.0,-1.0,-1.0,1.0,0,EURUSD
3,Thu,1.0,False,0.4772425983208798,1.0,-1.0,-1.0,-1.0,1.0,0.6098099867432548,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Thu,1.0,False,0.3976608187134631,1.0,1.0,-1.0,-1.0,1.0,0.29824561403496747,1,1.0,1.0,1.0,0.0,0,EURUSD
3,Tue,1.0,True,0.7536636427075258,1.0,-1.0,1.0,-1.0,1.0,0.2344731332868602,0,1.0,-1.0,1.0,-1.0,0,EURUSD
9,Tue,1.0,False,0.02623906705537136,1.0,1.0,-1.0,1.0,1.0,0.5072886297376328,0,-1.0,-1.0,-1.0,1.0,0,EURUSD
3,Wed,1.0,False,0.240752351097197,1.0,1.0,1.0,1.0,1.0,0.7573667711598255,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Wed,1.0,False,0.6575342465754149,-1.0,1.0,1.0,1.0,1.0,0.48600357355569546,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
